id,expediente,producto,cantidadcum,descripcioncomercial,unidad,atc,descripcionatc,viaadministracion,concentracion,principioactivo,unidadmedida,cantidad
84,11700,AZITROMICINA TABLETAS RECUBIERTAS X 500 MG,5,CAJA POR 5 TABLETAS RECUBIERTAS EN UN BLISTER PVC/PVDC/ALUMINIO X 5 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
85,20103854,ZITROMAX POLVO PARA SOLUCION INTRAVENOSA,5,CAJA POR 5 VIALES DE VIDRIO TIPO I TRANSPARENTE - TAPÃ“N DE BROMOBUTILO GRIS Y SELLO DE ALUMINO Y TAPA FLIP-OFF.,U,J01FA10,AZITROMICINA,INFUSIÃ“N INTRAVENOSA,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA,mg,500
86,20103854,ZITROMAX POLVO PARA SOLUCION INTRAVENOSA,1,CAJA POR 1 VIAL DE VIDRIO TIPO I TRANSPARENTE - TAPÃ“N DE BROMOBUTILO GRIS Y SELLO DE ALUMINO Y TAPA FLIP-OFF.,U,J01FA10,AZITROMICINA,INFUSIÃ“N INTRAVENOSA,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA,mg,500
87,20004784,AZIFASTÂ® -500 TABLETAS RECUBIERTAS,6,COMERCIAL: CAJA POR 2 BLISTER PVC/ALUMINIO POR 3 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 529.87 EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
88,51565,ZITROMAXÂ® 500 MG,1,PRESENTACION COMERCIAL: CAJA POR 1 TABLETA EN BLISTER PCV/ALUMINIO,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA,mg,500
89,20087103,IMPOFIN-ZÂ®,10,CAJA POR 10 TABLETAS EN BLISTER PVC TRANSPARENTE/ALUMINIO,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA ANHIDRA COMO AZITROMICINA DIHIDRATO,mg,500
90,20004784,AZIFASTÂ® -500 TABLETAS RECUBIERTAS,3,COMERCIAL: CAJA POR BLISTER PVC/ALUMINIO POR 3 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 529.87 EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
91,19943077,PRETIR Â® POLVO PARA RECONSTITUIR A SUSPENSION ORAL,15,FRASCO PEAD POR 15 ML. CAJA PLEGADIZA PROPALCOTE 280 POR 1 FRASCO E INSERTO DE PREPARACION.,ml,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO 4.20 G EQUIVALENTE A 4.0 G DE AZITROMICINA,g,4
92,11701,AZITROMICINA POLVO PARA SUSPENSION 200 MG/ 5ML.,1,CAJA CON UN FRASCO IMPRESO PEAD BLANCO CON TAPÃ“N ROCIADOR EN POLIETILENO Y TAPA PLÃSTICA EN POLIPROPILENO BLANCA X 15 ML  DE SUSPENSIÃ“N RECONSTITUIDA + INSTRUCTIVO DE PREPARACIÃ“N CON JERINGA DOSIFICADORA.,U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA*(*PUEDE VARIAR DE ACUERDO A LA POTENCIA DEL ACTIVO),g,4
93,11700,AZITROMICINA TABLETAS RECUBIERTAS X 500 MG,10,CAJA POR 10 TABLETAS RECUBIERTAS EN UN BLISTER PVC/PVDC/ALUMINIO X 10 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
94,20004784,AZIFASTÂ® -500 TABLETAS RECUBIERTAS,3,USO INSTITUCIONAL: CAJA POR BLÃSTER PVC/ALUMINIO POR 3 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 529.87 EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
95,20152004,ALBACZITROLÂ®,1,FRASCO EN PET BLANCO POR 60 ML EN EL CUAL SE RECONSTITUYEN 30 ML DEL PRODUCTO CON TAPA EN POLIPROPILENO BLANCA CON TAPA DOSIFICADORA.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA,g,4
96,11700,AZITROMICINA TABLETAS RECUBIERTAS X 500 MG,3,USO INSTITUCIONAL: CAJA POR 3 TABLETAS RECUBIERTAS EN UN BLISTER PVC/PVDC/ALUMINIO X 3 TABLETA RECUBIERTA,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
97,20004784,AZIFASTÂ® -500 TABLETAS RECUBIERTAS,6,COMERCIAL: CAJA POR 2 BLISTER PVC/ALUMINIO POR 3 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 529.87 EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
98,19969831,ZITRIMÂ® 500 MG,5,CAJA POR 5 TABLETAS RECUBIERTAS EN EMPAQUE INDIVIDUAL TIPO BLISTER ALUMINIO/PVDC POR 5 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 526.320 MG EQUIVALENTE A AZITROMICINA BASE,mg,500
99,20004784,AZIFASTÂ® -500 TABLETAS RECUBIERTAS,6,USO INSTITUCIONAL: CAJA POR 2 BLÃSTER PVC/ALUMINIO POR 3 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 529.87 EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
100,20129515,TROMIXÂ® 250 MG,15,1A1018591000107: CAJA X 15 TABLETAS RECUBIERTAS EN BLISTER POR 5 TABLETA RECUBIERTA/ESTUCHE X 3 BLISTER PVDC BLANCO / ALUMINIO,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHITRATO TIPO I QUE EQUIVALE A AZITROMICINA BASE,mg,250
101,20057213,BACTROSAFEÂ® 500 MG TABLETAS RECUBIETAS,3,PRESENTACION COMERCIAL: CAJA POR 3 TABLETAS RECUBIERTAS EN BLISTER ALUMINIO/PVC/PVDC,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
102,11700,AZITROMICINA TABLETAS RECUBIERTAS X 500 MG,3,CAJA POR 3 TABLETAS RECUBIERTAS EN UN BLISTER PVC/PVDC/ALUMINIO X 3 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
103,20057213,BACTROSAFEÂ® 500 MG TABLETAS RECUBIETAS,3,PRESENTACION COMERCIAL: CAJA POR 3 TABLETAS RECUBIERTAS EN BLISTER ALUMINIO/PVC/PVDC,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
104,19992757,AZTROBAC,75,CAJA POR 75 TABLETAS RECUBIERTAS EN 25 BLISTER PVC/ALUMINIO POR 3 UNIDADES CADA UNO.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA 500MG,mg,528.5
105,20028788,AZITROMICINA 500 MG,3,CAJA POR 3. TABLETAS RECUBIERTAS EN EMPAQUE INDIVIDUAL TIPO BLISTER DE ALUMINIO /PVDC POR 3 TABLETAS RECUBIERTA,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 526.3200 MG EQUIVALENTE A AZIROMICINA BASE,mg,500
106,20107150,DOBRICON,1,CAJA CON FRASCO GOTERO DE POLIETILENO DE BAJA DENSIDAD BLANCO CON 5 ML. TAPA DE POLIESTIRENO,U,S01AA26,AZITROMICINA,TÃ“PICA OCULAR,C,AZITROMICINA DIHIDRATADA 15 MG EQUIVALENTE A AZITROMICINA BASE,mg,14.3
107,11700,AZITROMICINA TABLETAS RECUBIERTAS X 500 MG,1,CAJA POR 1 TABLETA RECUBIERTA EN UN BLISTER PVC/PVDC/ALUMINIO X 1 TABLETA RECUBIERTA,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
108,20133792,AZITROMICINA 200 MG / 5 ML POLVO PARA RECONSTITUIR A SUSPENSIÃ“N ORAL,1,EMPAQUE CON 1 FRASCO PEAD BLANCO CON POLVO PARA RECONSTITUIR A 37.5 ML + 1 AMPOLLA PP DE DILUENTE (AGUA PURIFICADA) POR 22 ML + JERINGA DOSIFICADORA (IUM 1A1013511002102),U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,g,4
109,51565,ZITROMAXÂ® 500 MG,3,PRESENTACION COMERCIAL: CAJA POR 3 TABLETAS EN BLISTER PCV/ALUMINIO,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA,mg,500
110,20004784,AZIFASTÂ® -500 TABLETAS RECUBIERTAS,5,USO INSTITUCIONAL: CAJA POR BLÃSTER PVC/ALUMINIO POR 5 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 529.87 EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
111,20004784,AZIFASTÂ® -500 TABLETAS RECUBIERTAS,5,COMERCIAL: CAJA POR BLÃSTER PVC/ALUMINIO POR 5 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 529.87 EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
112,20004784,AZIFASTÂ® -500 TABLETAS RECUBIERTAS,5,USO INSTITUCIONAL: CAJA POR BLÃSTER PVC/ALUMINIO POR 5 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 529.87 EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
113,20004784,AZIFASTÂ® -500 TABLETAS RECUBIERTAS,3,COMERCIAL: CAJA POR BLISTER PVC/ALUMINIO POR 3 TABLETAS RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 529.87 EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
114,55145,ZITRIM Â® 200MG /5 ML POLVO PARA SUSPENSIÃ“N,194,CAJA CON UN FRASCO EN PEAD. TAPÃ“N EN PEBD Y TAPA BLANCA EN PE (POILIETILENO) CON LINER DE ETILVINIL ACETATO DE COLOR AZUL CON 19.4 G DE POLVO PARA RECONSTITUIR A 22.5 ML. INCLUYE JERINGA PARA RECONSTITUCIÃ“N.,U,J01FA10,AZITROMICINA,ORAL,D,AZITROMICINA DIHIDRATO 4.1926 G (EQUIVALENTE A AZITROMICINA BASE),g,4
115,19992757,AZTROBAC,150,CAJA POR 150 TABLETAS RECUBIERTAS EN 50 BLISTER PVC/ALUMINIO POR 3 UNIDADES CADA UNO.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA 500MG,mg,528.5
116,59093,TROMIX,15,CAJA CON UN FRASCO DE PVC BLANCO CON PRODUCTO PARA RECONSTITUIR A 15ML. TAPA DE PP. INSERTO. COPA DOSIFICADORA Y TERMOENCOG. DE,ml,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA BASE,g,4
117,19970621,AZITROMICINA 500 MG TABLETAS,2,CAJA BLÃSTER PVC/ALUMINIO POR DOS TABLETAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA BASE,mg,500
118,20103854,ZITROMAX POLVO PARA SOLUCION INTRAVENOSA,2,CAJA POR 2 VIALES DE VIDRIO TIPO I TRANSPARENTE - TAPÃ“N DE BROMOBUTILO GRIS Y SELLO DE ALUMINO Y TAPA FLIP-OFF.,U,J01FA10,AZITROMICINA,INFUSIÃ“N INTRAVENOSA,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA,mg,500
119,20133792,AZITROMICINA 200 MG / 5 ML POLVO PARA RECONSTITUIR A SUSPENSIÃ“N ORAL,1,EMPAQUE CON 1 FRASCO PEAD BLANCO CON POLVO PARA RECONSTITUIR A 37.5 ML + 1 AMPOLLA PP DE DILUENTE (AGUA PURIFICADA) POR 22 ML + JERINGA DOSIFICADORA (IUM 1A1013511002102),U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,g,4
120,20129515,TROMIXÂ® 250 MG,10,1A1018591000106: CAJA X 10 TABLETAS RECUBIERTAS EN BLISTER POR 10 TABLETA RECUBIERTA/ESTUCHE X 1 BLISTER PVDC BLANCO / ALUMINIO,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHITRATO TIPO I QUE EQUIVALE A AZITROMICINA BASE,mg,250
121,20007886,AZICLAM 500 MG TABLETAS,1,ESTUCHE POR 1 TABLETA EN BLISTER DE PVC INCOLORA MÃS PAPEL ALUMINIO EN PLAQUETAS.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
122,20133792,AZITROMICINA 200 MG / 5 ML POLVO PARA RECONSTITUIR A SUSPENSIÃ“N ORAL,1,EMPAQUE CON 1 FRASCO PEAD BLANCO CON POLVO PARA RECONSTITUIR A 20.15 ML + 1 AMPOLLA PP DE DILUENTE (AGUA PURIFICADA) POR 9 ML + JERINGA DOSIFICADORA (IUM 1A1013511002100),U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,g,4
123,19900181,ZARETÂ® 500 MG INYECTABLE (LIOFILIZADO),10,CAJA PLEGADIZA POR 10 FRASCOS VIAL DE VIDRIO TRANSPARENTE TIPO I. TAPA DE CAUCHO GRIS EN BROMOBUTILO. AGRAFE DE ALUMINIO Y TAPA FLIP OFF BLANCA EN POLIPROPILENO + INSERTO.,U,J01FA10,AZITROMICINA,INFUSIÃ“N INTRAVENOSA,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
124,20099969,MILAGRAMÂ® TABLETAS,75,INSTITUCIONAL: CAJA POR 75 TABLETAS EN BLISTER ALUMINIO PVC TRANSPARENTE POR 3 TABLETAS CADA UNO,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA,mg,500
125,19992757,AZTROBAC,3,CAJA POR 3 TABLETAS RECUBIERTAS EN BLISTER PVC/ALUMINIO POR 3 UNIDADES.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA 500MG,mg,528.5
126,19992864,AZITROMICINA 500 MG TABLETAS,3,BLISTER DE PVC / ALUMINIO POR 3 TABLETAS. EN CAJA,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA,mg,500
127,20133792,AZITROMICINA 200 MG / 5 ML POLVO PARA RECONSTITUIR A SUSPENSIÃ“N ORAL,1,EMPAQUE CON 1 FRASCO PEAD BLANCO CON POLVO PARA RECONSTITUIR A 37.5 ML + 1 AMPOLLA PP DE DILUENTE (AGUA PURIFICADA) POR 22 ML + JERINGA DOSIFICADORA (IUM 1A1013511002102),U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,g,4
128,55145,ZITRIM Â® 200MG /5 ML POLVO PARA SUSPENSIÃ“N,1,CAJA CON UN FRASCO EN PEAD. TAPÃ“N EN PEBD Y TAPA BLANCA EN PE (POILIETILENO) CON LINER DE ETILVINIL ACETATO DE COLOR AZUL CON 13.4 G DE POLVO PARA RECONSTITUIR A 15 ML. INCLUYE JERINGA PARA RECONSTITUCIÃ“N.,U,J01FA10,AZITROMICINA,ORAL,D,AZITROMICINA DIHIDRATO 4.1926 G (EQUIVALENTE A AZITROMICINA BASE),g,4
129,20133792,AZITROMICINA 200 MG / 5 ML POLVO PARA RECONSTITUIR A SUSPENSIÃ“N ORAL,1,EMPAQUE CON 1 FRASCO PEAD BLANCO CON POLVO PARA RECONSTITUIR A 22.5 ML + 1 AMPOLLA PP DE DILUENTE (AGUA PURIFICADA) POR 12 ML + JERINGA DOSIFICADORA (IUM 1A1013511002101),U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,g,4
130,20133792,AZITROMICINA 200 MG / 5 ML POLVO PARA RECONSTITUIR A SUSPENSIÃ“N ORAL,1,EMPAQUE CON 1 FRASCO PEAD BLANCO CON POLVO PARA RECONSTITUIR A 22.5 ML + 1 AMPOLLA PP DE DILUENTE (AGUA PURIFICADA) POR 12 ML + JERINGA DOSIFICADORA (IUM 1A1013511002101),U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,g,4
131,20133792,AZITROMICINA 200 MG / 5 ML POLVO PARA RECONSTITUIR A SUSPENSIÃ“N ORAL,1,EMPAQUE CON 1 FRASCO PEAD BLANCO CON POLVO PARA RECONSTITUIR A 22.5 ML + 1 AMPOLLA PP DE DILUENTE (AGUA PURIFICADA) POR 12 ML + JERINGA DOSIFICADORA (IUM 1A1013511002101),U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,g,4
132,20013670,CRONOZITÂ® TABLETAS 500 MG,1,CAJA DE CARTON POR 3 TABLETAS EN BLISTER DE PVC TRANSPARENTE/ALUMINIO.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 524.11 MG EQUIVALENTE A AZITROMICINA,mg,500
133,20091026,FONKINKÂ® 500 MG TABLETAS RECUBIERTAS,3,CAJA PLEGADIZA POR UN BLÃSTER POR TRES TABLETAS RECUBIERTAS CADA BLÃSTER.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,mg,500
134,20133792,AZITROMICINA 200 MG / 5 ML POLVO PARA RECONSTITUIR A SUSPENSIÃ“N ORAL,1,EMPAQUE CON 1 FRASCO PEAD BLANCO CON POLVO PARA RECONSTITUIR A 20.15 ML + 1 AMPOLLA PP DE DILUENTE (AGUA PURIFICADA) POR 9 ML + JERINGA DOSIFICADORA (IUM 1A1013511002100),U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,g,4
135,20028788,AZITROMICINA 500 MG,4,CAJA POR 4. TABLETAS RECUBIERTAS EN EMPAQUE INDIVIDUAL TIPO BLISTER DE ALUMINIO /PVDC POR 4 TABLETAS RECUBIERTA,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 526.3200 MG EQUIVALENTE A AZIROMICINA BASE,mg,500
136,20092122,AZITIV,1,CAJA POR UN VIAL DE VIDRIO TIPO II CON TAPON DE CLOROBUTILO Y SELLO DE ALUMINIO/PLASTICO TIPO FLIP OFF. QUE CONTIENE POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE.,U,J01FA10,AZITROMICINA,INTRAVENOSA,A,AZITROMICINA DIHIDRATADA 524.03 MG EQUIVALENTE A AZITROMICINA,mg,500
137,20133792,AZITROMICINA 200 MG / 5 ML POLVO PARA RECONSTITUIR A SUSPENSIÃ“N ORAL,1,EMPAQUE CON 1 FRASCO PEAD BLANCO CON POLVO PARA RECONSTITUIR A 20.15 ML + 1 AMPOLLA PP DE DILUENTE (AGUA PURIFICADA) POR 9 ML + JERINGA DOSIFICADORA (IUM 1A1013511002100),U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,g,4
138,55145,ZITRIM Â® 200MG /5 ML POLVO PARA SUSPENSIÃ“N,1,CAJA CON UN FRASCO EN PEAD. TAPÃ“N EN PEBD Y TAPA BLANCA EN PE (POILIETILENO) CON LINER DE ETILVINIL ACETATO DE COLOR AZUL. CON 25.6 G DE POLVO PARA RECONSTITUIR A 30 ML. INCLUYE JERINGA PARA RECONSTITUCIÃ“N.,U,J01FA10,AZITROMICINA,ORAL,D,AZITROMICINA DIHIDRATO 4.1926 G (EQUIVALENTE A AZITROMICINA BASE),g,4
139,19969831,ZITRIMÂ® 500 MG,15,CAJA POR 15 TABLETAS RECUBIERTAS EN EMPAQUE INDIVIDUAL TIPO BLISTER ALUMINIO/PVDC POR 5 TABLETA RECUBIERTAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 526.320 MG EQUIVALENTE A AZITROMICINA BASE,mg,500
140,20057213,BACTROSAFEÂ® 500 MG TABLETAS RECUBIETAS,2,PRESENTACION COMERCIAL: CAJA POR 2 TABLETAS RECUBIERTAS EN BLISTER ALUMINIO/PVC/PVDC,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
141,59992,ZARET 500 MG TABLETAS,2,CAJA POR 2 TABLETAS EN BLISTER ALUMINIO/PVDC/PVC,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 524 MG EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
142,20013596,ATROMEDÂ® 200 MG/5 ML POLVO PARA RECONSTITUIR A SUSPENSION ORAL,16.2,CAJA CON FRASCO PET BLANCO Y TAPA ROSCA DE PP NO. 28. CON 16.2 G DE POLVO PARA RECONSTITUIR A 15 ML DE SUSPENSION MAS JERINGA DESECHABLE PARA SU PREPARACION.,g,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,g,4
143,20084111,AZITROMICINA 500MG,10,CAJA POR 10 CÃPSULAS DURAS EN EMPAQUE INDIVIDUAL BLISTER PVC/ALUMINIO POR 10 CÃPSULAS DURAS.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 551.685 MG ( EQUIVALENTE A AZITROMICINA,mg,500
144,20084111,AZITROMICINA 500MG,3,CAJA POR 3 CÃPSULAS DURAS EN EMPAQUE INDIVIDUAL BLISTER PVC/ALUMINIO POR 3 CÃPSULAS DURAS.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 551.685 MG ( EQUIVALENTE A AZITROMICINA,mg,500
145,59992,ZARET 500 MG TABLETAS,30,CAJA POR 30 TABLETAS EN BLISTER ALUMINIO/PVDC/PVC,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 524 MG EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
146,59992,ZARET 500 MG TABLETAS,12,CAJA POR 12 TABLETAS EN BLISTER ALUMINIO/PVDC/PVC,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 524 MG EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
147,20027262,AZITROGRAM 500 MG TABLETAS,6,CJA POR 6 TABLETAS EN BLISTER ALUMINIO/PVC TRANSPARENTE,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA BASE,mg,500
148,19992864,AZITROMICINA 500 MG TABLETAS,3,BLISTER DE PVC / ALUMINIO POR 3 TABLETAS. EN CAJA,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA,mg,500
149,20020694,BITROZILÂ®  500 MG TABLETAS,3,CAJA PLEGADIZA POR 3 TABLETAS EN BLISTER DE PVC TRANSPARENTE/ALUMINIO.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA,mg,500
150,20084111,AZITROMICINA 500MG,2,CAJA POR 2 CÃPSULAS DURAS EN EMPAQUE INDIVIDUAL BLISTER PVC/ALUMINIO POR 2 CÃPSULAS DURAS.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 551.685 MG ( EQUIVALENTE A AZITROMICINA,mg,500
151,20027262,AZITROGRAM 500 MG TABLETAS,10,CAJA POR 10 TABLETAS EN BLISTER ALUMINIO/PVC TRANSPARENTE,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA BASE,mg,500
152,20028788,AZITROMICINA 500 MG,15,CAJA POR 15. TABLETAS RECUBIERTAS EN EMPAQUE INDIVIDUAL TIPO BLISTER DE ALUMINIO /PVDC POR 15 TABLETAS RECUBIERTA.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 526.3200 MG EQUIVALENTE A AZIROMICINA BASE,mg,500
153,20084111,AZITROMICINA 500MG,5,CAJA POR 5 CÃPSULAS DURAS EN EMPAQUE INDIVIDUAL BLISTER PVC/ALUMINIO POR 5 CÃPSULAS DURAS.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 551.685 MG ( EQUIVALENTE A AZITROMICINA,mg,500
154,20077698,ORAZIT SUSPENSIÃ“N,1,PRESENTACION GENÃ‰RICO: CAJA POR UN FRASCO PEAD NATURAL+ CUCHARA DOSIFICADORA X 15 ML.,U,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO 59.4 G EQUIVALENTE A AZITROMICINA BASE,g,4
155,20027262,AZITROGRAM 500 MG TABLETAS,20,CAJA POR 20 TABLETAS EN BLISTER ALUMINIO/PVC TRANSPARENTE,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA BASE,mg,500
156,19970783,KROMICIN 200 MG/5ML POLVO PARA SUSPENSIÃ“N,15,FRASCO PEAD COLOR NATURAL POR 15 ML,ml,J01FA10,AZITROMICINA,ORAL,E,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA BASE,g,4
157,20019769,AZYDROP 15 MG/G,6,CAJA EN SACHET POR 6 ENVASES UNIDOSIS. C/U POR 250 MG DE SOLUCION,U,J01FA10,AZITROMICINA,OFTÃLMICA,A,AZITROMICINA DIHIDRATO 3.75 MG EQUIVALENTE A AZITROMICINA ANHIDRA (CADA GRAMO DE SOLUCIÃ“N CONTIENE 15 MG DE AZITROMICINA DIHIDRATO EQUIVALENTES A 14.3 MG DE AZITROMICINA).,mg,3575
158,19947188,AZITROMICINA 500 MG,3,CAJA POR 3 CAPSULAS DURAS EN BLISTER ALUMINIO/PVC POR 3 CAPSULAS,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 95% 551.6850 MG EQUIVALENTE A AZITROMICINA,mg,500
159,20072857,AZOMAXÂ® 500 MG TABLETAS,5,CAJA DE CARTÃ“N CON 5 TABLETAS EN BLISTER DE PVC / ALUMINIO.,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA BASE,mg,500
